name	ttype	x	y	clr_red	clr_green	clr_blue
PCAWG2279:CPCG0078	PRAD	3.899724e+00	1.310616e-01	179	179	140
PCAWG2279:CPCG0081	PRAD	3.517312e+00	0	179	179	140
PCAWG2279:CPCG0083	PRAD	3.511799e+00	1.683502e-01	179	179	140
PCAWG2279:CPCG0087	PRAD	3.583548e+00	2.747253e-01	179	179	140
PCAWG2279:CPCG0094	PRAD	3.488914e+00	1.353180e-01	179	179	140
PCAWG2279:CPCG0095	PRAD	3.379380e+00	0	179	179	140
PCAWG2279:CPCG0098	PRAD	3.592547e+00	1.700680e-01	179	179	140
PCAWG2279:CPCG0099	PRAD	3.708981e+00	4.901961e-01	179	179	140
PCAWG2279:CPCG0102	PRAD	3.245337e+00	6.250000e-01	179	179	140
PCAWG2279:CPCG0121	PRAD	3.622577e+00	3.870968e-01	179	179	140
PCAWG2279:CPCG0123	PRAD	3.678824e+00	0	179	179	140
PCAWG2279:CPCG0124	PRAD	3.459288e+00	1.937984e-01	179	179	140
PCAWG2279:CPCG0127	PRAD	3.292093e+00	3.401361e-01	179	179	140
PCAWG2279:CPCG0128	PRAD	3.511846e+00	3.448276e-01	179	179	140
PCAWG2279:CPCG0154	PRAD	3.376247e+00	0	179	179	140
PCAWG2279:CPCG0158	PRAD	3.549924e+00	0	179	179	140
PCAWG2279:CPCG0166	PRAD	3.372401e+00	2.202643e-01	179	179	140
PCAWG2279:CPCG0182	PRAD	3.347192e+00	1.818182e-01	179	179	140
PCAWG2279:CPCG0183	PRAD	3.525505e+00	2.421308e-01	179	179	140
PCAWG2279:CPCG0184	PRAD	3.432909e+00	1.703578e-01	179	179	140
PCAWG2279:CPCG0185	PRAD	3.432491e+00	0	179	179	140
PCAWG2279:CPCG0189	PRAD	3.415674e+00	0	179	179	140
PCAWG2279:CPCG0191	PRAD	3.348392e+00	0	179	179	140
PCAWG2279:CPCG0196	PRAD	3.484138e+00	0	179	179	140
PCAWG2279:CPCG0199	PRAD	3.486086e+00	0	179	179	140
PCAWG2279:CPCG0201	PRAD	3.636015e+00	2.150538e-01	179	179	140
PCAWG2279:CPCG0206	PRAD	3.717534e+00	1.763668e-01	179	179	140
PCAWG2279:CPCG0208	PRAD	3.412639e+00	2.087683e-01	179	179	140
PCAWG2279:CPCG0210	PRAD	3.355822e+00	0	179	179	140
PCAWG2279:CPCG0211	PRAD	3.567296e+00	3.241491e-01	179	179	140
PCAWG2279:CPCG0213	PRAD	3.416300e+00	1.818182e-01	179	179	140
PCAWG2279:CPCG0217	PRAD	3.340191e+00	2.518892e-01	179	179	140
PCAWG2279:CPCG0232	PRAD	3.532118e+00	3.252033e-01	179	179	140
PCAWG2279:CPCG0233	PRAD	3.619703e+00	5.263158e-01	179	179	140
PCAWG2279:CPCG0234	PRAD	3.443580e+00	0	179	179	140
PCAWG2279:CPCG0236	PRAD	3.552023e+00	0	179	179	140
PCAWG2279:CPCG0238	PRAD	3.522942e+00	4.360465e-01	179	179	140
PCAWG2279:CPCG0241	PRAD	3.450449e+00	4.081633e-01	179	179	140
PCAWG2279:CPCG0242	PRAD	3.840890e+00	0	179	179	140
PCAWG2279:CPCG0246	PRAD	3.507178e+00	1.663894e-01	179	179	140
PCAWG2279:CPCG0248	PRAD	3.520273e+00	1.805054e-01	179	179	140
PCAWG2279:CPCG0249	PRAD	3.952210e+00	1.550388e-01	179	179	140
PCAWG2279:CPCG0250	PRAD	2.687367e+00	0	179	179	140
PCAWG2279:CPCG0251	PRAD	3.315436e+00	0	179	179	140
PCAWG2279:CPCG0255	PRAD	3.337840e+00	0	179	179	140
PCAWG2279:CPCG0256	PRAD	3.432907e+00	0	179	179	140
PCAWG2279:CPCG0258	PRAD	3.465049e+00	0	179	179	140
PCAWG2279:CPCG0259	PRAD	3.455464e+00	2.450980e-01	179	179	140
PCAWG2279:CPCG0262	PRAD	3.411450e+00	3.690037e-01	179	179	140
PCAWG2279:CPCG0263	PRAD	3.506399e+00	4.514673e-01	179	179	140
PCAWG2279:CPCG0265	PRAD	3.477729e+00	0	179	179	140
PCAWG2279:CPCG0266	PRAD	3.637439e+00	1.226994e-01	179	179	140
PCAWG2279:CPCG0267	PRAD	3.477130e+00	0	179	179	140
PCAWG2279:CPCG0268	PRAD	3.436841e+00	0	179	179	140
PCAWG2279:CPCG0269	PRAD	3.729964e+00	0	179	179	140
PCAWG2279:CPCG0324	PRAD	3.518241e+00	4.255319e-01	179	179	140
PCAWG2279:CPCG0331	PRAD	3.739139e+00	2.139037e-01	179	179	140
PCAWG2279:CPCG0334	PRAD	3.707134e+00	2.628121e-01	179	179	140
PCAWG2279:CPCG0336	PRAD	3.345236e+00	0	179	179	140
PCAWG2279:CPCG0339	PRAD	3.877557e+00	1.572327e-01	179	179	140
PCAWG2279:CPCG0340	PRAD	3.617638e+00	4.243281e-01	179	179	140
PCAWG2279:CPCG0341	PRAD	3.594669e+00	1.876173e-01	179	179	140
PCAWG2279:CPCG0342	PRAD	3.435236e+00	3.361345e-01	179	179	140
PCAWG2279:CPCG0344	PRAD	3.571258e+00	4.866180e-01	179	179	140
PCAWG2279:CPCG0345	PRAD	3.507891e+00	4.076087e-01	179	179	140
PCAWG2279:CPCG0348	PRAD	3.457623e+00	2.923977e-01	179	179	140
PCAWG2279:CPCG0350	PRAD	3.539186e+00	1.930502e-01	179	179	140
PCAWG2279:CPCG0352	PRAD	3.402029e+00	0	179	179	140
PCAWG2279:CPCG0353	PRAD	3.476117e+00	0	179	179	140
PCAWG2279:CPCG0354	PRAD	3.468371e+00	1.351351e-01	179	179	140
PCAWG2279:CPCG0356	PRAD	3.403054e+00	0	179	179	140
PCAWG2279:CPCG0357	PRAD	3.529871e+00	0	179	179	140
PCAWG2279:CPCG0358	PRAD	3.337154e+00	0	179	179	140
PCAWG2279:CPCG0360	PRAD	3.521854e+00	2.127660e-01	179	179	140
PCAWG2279:CPCG0362	PRAD	3.221440e+00	2.347418e-01	179	179	140
PCAWG2279:CPCG0363	PRAD	2.745398e+00	0	179	179	140
PCAWG2279:CPCG0364	PRAD	3.625409e+00	1.706485e-01	179	179	140
PCAWG2279:CPCG0365	PRAD	3.490182e+00	0	179	179	140
PCAWG2279:CPCG0366	PRAD	3.695514e+00	0	179	179	140
PCAWG2279:CPCG0368	PRAD	2.649436e+00	0	179	179	140
PCAWG2279:CPCG0369	PRAD	3.517078e+00	1.186240e-01	179	179	140
PCAWG2279:CPCG0371	PRAD	3.557852e+00	3.363229e-01	179	179	140
PCAWG2279:CPCG0372	PRAD	3.558156e+00	1.858736e-01	179	179	140
PCAWG2279:CPCG0373	PRAD	2.708796e+00	0	179	179	140
PCAWG2279:CPCG0374	PRAD	3.380788e+00	2.352941e-01	179	179	140
PCAWG2279:CPCG0375	PRAD	3.585907e+00	1.452433e-01	179	179	140
PCAWG2279:CPCG0378	PRAD	3.548887e+00	1.369863e-01	179	179	140
PCAWG2279:CPCG0379	PRAD	3.546796e+00	0	179	179	140
PCAWG2279:CPCG0380	PRAD	3.468674e+00	1.785714e-01	179	179	140
PCAWG2279:CPCG0387	PRAD	3.417858e+00	2.016129e-01	179	179	140
PCAWG2279:CPCG0388	PRAD	3.921506e+00	1.703578e-01	179	179	140
PCAWG2279:CPCG0392	PRAD	3.514672e+00	1.394700e-01	179	179	140
PCAWG2279:CPCG0404	PRAD	3.582575e+00	1.855288e-01	179	179	140
PCAWG2279:CPCG0407	PRAD	3.508131e+00	0	179	179	140
PCAWG2279:CPCG0409	PRAD	3.410225e+00	2.008032e-01	179	179	140
PCAWG2279:CPCG0410	PRAD	3.507919e+00	1.574803e-01	179	179	140
PCAWG2279:CPCG0411	PRAD	3.098371e+00	0	179	179	140
PCAWG2279:CPCG0412	PRAD	3.330836e+00	1.805054e-01	179	179	140
PCAWG2279:CPCG0413	PRAD	3.265687e+00	0	179	179	140
PCAWG2279:CPCG0414	PRAD	3.043605e+00	0	179	179	140
PCAWG2279:EOPC-01	EOPC	3.972945e+00	1.295337e-01	179	179	140
PCAWG2279:EOPC-010	EOPC	3.265464e+00	4.819277e-01	179	179	140
PCAWG2279:EOPC-011	EOPC	3.200088e+00	0	179	179	140
PCAWG2279:EOPC-017	EOPC	3.114564e+00	2.840909e-01	179	179	140
PCAWG2279:EOPC-018	EOPC	3.132462e+00	0	179	179	140
PCAWG2279:EOPC-019	EOPC	3.152061e+00	7.142857e-01	179	179	140
PCAWG2279:EOPC-021	EOPC	3.151376e+00	2.309469e-01	179	179	140
PCAWG2279:EOPC-022	EOPC	3.261218e+00	2.132196e-01	179	179	140
PCAWG2279:EOPC-023	EOPC	3.167360e+00	0	179	179	140
PCAWG2279:EOPC-024	EOPC	3.054684e+00	0	179	179	140
PCAWG2279:EOPC-025	EOPC	3.148679e+00	0	179	179	140
PCAWG2279:EOPC-026	EOPC	2.386658e+00	0	179	179	140
PCAWG2279:EOPC-027	EOPC	3.236318e+00	0	179	179	140
PCAWG2279:EOPC-028	EOPC	3.113668e+00	0	179	179	140
PCAWG2279:EOPC-029	EOPC	3.369816e+00	1.602564e-01	179	179	140
PCAWG2279:EOPC-03	EOPC	3.789199e+00	0	179	179	140
PCAWG2279:EOPC-030	EOPC	3.667551e+00	1.763668e-01	179	179	140
PCAWG2279:EOPC-031	EOPC	3.651307e+00	3.039514e-01	179	179	140
PCAWG2279:EOPC-033	EOPC	3.159630e+00	2.577320e-01	179	179	140
PCAWG2279:EOPC-034	EOPC	2.988629e+00	0	179	179	140
PCAWG2279:EOPC-035	EOPC	3.444087e+00	3.246753e-01	179	179	140
PCAWG2279:EOPC-036	EOPC	3.338721e+00	6.355932e-01	179	179	140
PCAWG2279:EOPC-037	EOPC	3.631904e+00	1.990050e-01	179	179	140
PCAWG2279:EOPC-038	EOPC	3.292274e+00	2.000000e-01	179	179	140
PCAWG2279:EOPC-04	EOPC	3.391621e+00	5.780347e-01	179	179	140
PCAWG2279:EOPC-040	EOPC	1.812974e+00	0	179	179	140
PCAWG2279:EOPC-041	EOPC	3.633787e+00	4.457652e-01	179	179	140
PCAWG2279:EOPC-048	EOPC	3.212443e+00	0	179	179	140
PCAWG2279:EOPC-049	EOPC	3.166338e+00	0	179	179	140
PCAWG2279:EOPC-05	EOPC	3.216537e+00	5.319149e-01	179	179	140
PCAWG2279:EOPC-051	EOPC	3.003318e+00	0	179	179	140
PCAWG2279:EOPC-052	EOPC	2.790446e+00	0	179	179	140
PCAWG2279:EOPC-053	EOPC	3.122819e+00	0	179	179	140
PCAWG2279:EOPC-054	EOPC	2.995704e+00	0	179	179	140
PCAWG2279:EOPC-056	EOPC	2.906247e+00	0	179	179	140
PCAWG2279:EOPC-057	EOPC	3.123467e+00	2.777778e-01	179	179	140
PCAWG2279:EOPC-058	EOPC	2.714984e+00	0	179	179	140
PCAWG2279:EOPC-06	EOPC	3.224941e+00	0	179	179	140
PCAWG2279:EOPC-07	EOPC	3.193135e+00	2.890173e-01	179	179	140
PCAWG2279:EOPC-08	EOPC	3.075430e+00	0	179	179	140
PCAWG2279:EOPC-09	EOPC	3.104456e+00	0	179	179	140
PCAWG2279:HX10	LIVER	3.923214e+00	0	179	153	128
PCAWG2279:HX11	LIVER	3.900150e+00	0	179	153	128
PCAWG2279:HX12	LIVER	3.990660e+00	0	179	153	128
PCAWG2279:HX13	LIVER	4.274651e+00	2.489331e-01	179	153	128
PCAWG2279:HX14	LIVER	3.851112e+00	0	179	153	128
PCAWG2279:HX15	LIVER	3.716889e+00	0	179	153	128
PCAWG2279:HX16	LIVER	3.501987e+00	4.854369e-01	179	153	128
PCAWG2279:HX17	LIVER	4.169036e+00	3.149606e-01	179	153	128
PCAWG2279:HX18	LIVER	3.879289e+00	4.618938e-01	179	153	128
PCAWG2279:HX23	LIVER	3.543937e+00	2.493766e-01	179	153	128
PCAWG2279:HX24	LIVER	4.054677e+00	5.208333e-01	179	153	128
PCAWG2279:HX26	LIVER	3.800962e+00	5.361930e-01	179	153	128
PCAWG2279:HX27	LIVER	4.127974e+00	4.866180e-01	179	153	128
PCAWG2279:HX29	LIVER	4.030464e+00	0	179	153	128
PCAWG2279:HX31	LIVER	4.019278e+00	0	179	153	128
PCAWG2279:HX32	LIVER	4.009184e+00	0	179	153	128
PCAWG2279:HX34	LIVER	4.205597e+00	0	179	153	128
PCAWG2279:HX36	LIVER	4.253686e+00	0	179	153	128
PCAWG2279:HX37	LIVER	4.076428e+00	0	179	153	128
PCAWG2279:HX4	LIVER	3.754858e+00	0	179	153	128
PCAWG2279:ICGC_0006	PANC	4.244754e+00	1.324503e-01	97	71	48
PCAWG2279:ICGC_0007	PANC	3.591201e+00	1.923077e-01	97	71	48
PCAWG2279:ICGC_0009	PANC	3.330411e+00	0	97	71	48
PCAWG2279:ICGC_0020	PANC	3.649943e+00	2.087683e-01	97	71	48
PCAWG2279:ICGC_0021	PANC	3.875982e+00	3.676471e-01	97	71	48
PCAWG2279:ICGC_0025	PANC	3.598581e+00	1.388889e-01	97	71	48
PCAWG2279:ICGC_0026	PANC	3.671508e+00	1.144165e-01	97	71	48
PCAWG2279:ICGC_0031	PANC	3.607583e+00	0	97	71	48
PCAWG2279:ICGC_0033	PANC	3.919057e+00	0	97	71	48
PCAWG2279:ICGC_0037	PANC	3.954994e+00	1.029336e-01	97	71	48
PCAWG2279:ICGC_0048	PANC	3.486194e+00	1.858736e-01	97	71	48
PCAWG2279:ICGC_0051	PANC	3.359285e+00	2.325581e-01	97	71	48
PCAWG2279:ICGC_0053	PANC	3.665092e+00	2.657219e-01	97	71	48
PCAWG2279:ICGC_0054	PANC	3.985110e+00	1.234568e-01	97	71	48
PCAWG2279:ICGC_0055	PANC	3.582855e+00	0	97	71	48
PCAWG2279:ICGC_0059	PANC	3.832965e+00	2.281022e-01	97	71	48
PCAWG2279:ICGC_0061	PANC	3.814109e+00	3.898635e-01	97	71	48
PCAWG2279:ICGC_0063	PANC	3.727043e+00	1.245330e-01	97	71	48
PCAWG2279:ICGC_0066	PANC	3.570800e+00	2.392344e-01	97	71	48
PCAWG2279:ICGC_0067	PANC	3.805749e+00	8.203445e-02	97	71	48
PCAWG2279:ICGC_0069	PANC	3.815295e+00	3.745318e-01	97	71	48
PCAWG2279:ICGC_0075	PANC	3.772836e+00	1.522070e-01	97	71	48
PCAWG2279:ICGC_0087	PANC	3.971285e+00	1.592357e-01	97	71	48
PCAWG2279:ICGC_0088	PANC	3.987374e+00	1.344990e-01	97	71	48
PCAWG2279:ICGC_0099	PANC	3.756230e+00	1.215067e-01	97	71	48
PCAWG2279:ICGC_0103	PANC	3.719969e+00	2.114165e-01	97	71	48
PCAWG2279:ICGC_0105	PANC	3.697716e+00	2.657219e-01	97	71	48
PCAWG2279:ICGC_0108	PANC	3.508858e+00	1.727116e-01	97	71	48
PCAWG2279:ICGC_0109	PANC	3.839535e+00	1.647446e-01	97	71	48
PCAWG2279:ICGC_0114	PANC	3.958015e+00	2.030457e-01	97	71	48
PCAWG2279:ICGC_0115	PANC	3.670792e+00	4.028197e-01	97	71	48
PCAWG2279:ICGC_0124	PANC	3.639451e+00	2.178649e-01	97	71	48
PCAWG2279:ICGC_0134	PANC	4.060552e+00	1.348618e-01	97	71	48
PCAWG2279:ICGC_0135	PANC	3.676051e+00	2.577320e-01	97	71	48
PCAWG2279:ICGC_0139	PANC	3.506027e+00	6.887052e-01	97	71	48
PCAWG2279:ICGC_0140	PANC	3.905140e+00	9.310987e-02	97	71	48
PCAWG2279:ICGC_0141	PANC	3.657217e+00	3.232759e-01	97	71	48
PCAWG2279:ICGC_0143	PANC	3.565580e+00	3.337041e-01	97	71	48
PCAWG2279:ICGC_0144	PANC	3.421565e+00	2.670227e-01	97	71	48
PCAWG2279:ICGC_0146	PANC	3.282303e+00	0	97	71	48
PCAWG2279:ICGC_0149	PANC	4.045492e+00	2.797203e-01	97	71	48
PCAWG2279:ICGC_0150	PANC	4.034792e+00	7.220217e-02	97	71	48
PCAWG2279:ICGC_0153	PANC	3.802587e+00	3.440367e-01	97	71	48
PCAWG2279:ICGC_0185	PANC	3.511184e+00	0	97	71	48
PCAWG2279:ICGC_0192	PANC	4.033029e+00	1.331558e-01	97	71	48
PCAWG2279:ICGC_0199	PANC	3.664442e+00	1.210654e-01	97	71	48
PCAWG2279:ICGC_0201	PANC	3.532791e+00	1.694915e-01	97	71	48
PCAWG2279:ICGC_0205	PANC	3.671271e+00	1.127396e-01	97	71	48
PCAWG2279:ICGC_0206	PANC	3.637312e+00	1.111111e-01	97	71	48
PCAWG2279:ICGC_0207	PANC	3.794650e+00	8.554320e-02	97	71	48
PCAWG2279:ICGC_0212	PANC	3.666213e+00	9.960159e-02	97	71	48
PCAWG2279:ICGC_0214	PANC	3.592399e+00	0	97	71	48
PCAWG2279:ICGC_0215	PANC	4.265561e+00	2.166378e-01	97	71	48
PCAWG2279:ICGC_0217	PANC	3.642249e+00	1.113586e-01	97	71	48
PCAWG2279:ICGC_0223	PANC	3.765050e+00	7.509387e-01	97	71	48
PCAWG2279:ICGC_0224	PANC	3.709773e+00	1.135074e-01	97	71	48
PCAWG2279:ICGC_0227	PANC	4.078379e+00	2.061856e-01	97	71	48
PCAWG2279:ICGC_0230	PANC	3.506420e+00	5.714286e-01	97	71	48
PCAWG2279:ICGC_0296	PANC	3.842980e+00	5.486968e-01	97	71	48
PCAWG2279:ICGC_0300	PANC	3.524459e+00	0	97	71	48
PCAWG2279:ICGC_0301	PANC	3.427312e+00	0	97	71	48
PCAWG2279:ICGC_0303	PANC	3.970239e+00	6.872852e-01	97	71	48
PCAWG2279:ICGC_0304	PANC	3.770478e+00	8.019246e-02	97	71	48
PCAWG2279:ICGC_0309	PANC	4.284741e+00	3.398471e-01	97	71	48
PCAWG2279:ICGC_0312	PANC	3.632345e+00	1.007049e-01	97	71	48
PCAWG2279:ICGC_0313	PANC	3.657554e+00	3.454231e-01	97	71	48
PCAWG2279:ICGC_0315	PANC	3.672109e+00	2.004008e-01	97	71	48
PCAWG2279:ICGC_0321	PANC	4.112686e+00	2.548853e-01	97	71	48
PCAWG2279:ICGC_0326	PANC	3.806195e+00	2.788104e-01	97	71	48
PCAWG2279:ICGC_0354	PANC	3.538286e+00	0	97	71	48
PCAWG2279:ICGC_0365	PANC	3.622007e+00	2.805049e-01	97	71	48
PCAWG2279:ICGC_0391	PANC	3.709370e+00	1.988072e-01	97	71	48
PCAWG2279:ICGC_0392	PANC	3.881236e+00	3.012048e-01	97	71	48
PCAWG2279:ICGC_0393	PANC	3.807981e+00	0	97	71	48
PCAWG2279:ICGC_0395	PANC	3.993897e+00	1.646091e-01	97	71	48
PCAWG2279:ICGC_0406	PANC	3.963372e+00	1.646091e-01	97	71	48
PCAWG2279:ICGC_0412	PANC	3.638342e+00	2.204262e-01	97	71	48
PCAWG2279:ICGC_0417	PANC	3.635346e+00	2.952756e-01	97	71	48
PCAWG2279:ICGC_0419	PANC	3.755038e+00	0	97	71	48
PCAWG2279:ICGC_0420	PANC	4.039249e+00	1.208459e-01	97	71	48
PCAWG2279:ICGC_0425	PANC	3.052238e+00	0	97	71	48
PCAWG2279:ICGC_0427	PANC	2.983302e+00	0	97	71	48
PCAWG2279:ICGC_0428	PANC	3.252015e+00	3.921569e-01	97	71	48
PCAWG2279:ICGC_0431	PANC	3.376762e+00	0	97	71	48
PCAWG2279:ICGC_0432	PANC	3.523247e+00	2.994012e-01	97	71	48
PCAWG2279:ICGC_0433	PANC	3.661968e+00	3.174603e-01	97	71	48
PCAWG2279:ICGC_0434	PANC	3.496187e+00	4.081633e-01	97	71	48
PCAWG2279:ICGC_0435	PANC	3.537952e+00	0	97	71	48
PCAWG2279:ICGC_0436	PANC	3.515314e+00	0	97	71	48
PCAWG2279:ICGC_0437	PANC	3.429690e+00	3.663004e-01	97	71	48
PCAWG2279:ICGC_0438	PANC	3.428678e+00	3.267974e-01	97	71	48
PCAWG2279:ICGC_0440	PANC	3.001992e+00	0	97	71	48
PCAWG2279:ICGC_0441	PANC	3.717078e+00	0	97	71	48
PCAWG2279:ICGC_0443	PANC	3.231078e+00	0	97	71	48
PCAWG2279:ICGC_0446	PANC	3.075218e+00	0	97	71	48
PCAWG2279:ICGC_0447	PANC	2.730290e+00	0	97	71	48
PCAWG2279:ICGC_0449	PANC	3.230622e+00	5.347594e-01	97	71	48
PCAWG2279:ICGC_0452	PANC	3.877743e+00	0	97	71	48
PCAWG2279:ICGC_0453	PANC	2.996456e+00	0	97	71	48
PCAWG2279:ICGC_0455	PANC	3.958397e+00	2.386635e-01	97	71	48
PCAWG2279:ICGC_0456	PANC	3.608966e+00	0	97	71	48
PCAWG2279:ICGC_0457	PANC	3.720480e+00	0	97	71	48
PCAWG2279:ICGC_0459	PANC	3.143077e+00	0	97	71	48
PCAWG2279:ICGC_0486	PANC	3.664427e+00	3.909304e-01	97	71	48
PCAWG2279:ICGC_0489	PANC	3.282230e+00	0	97	71	48
PCAWG2279:ICGC_0491	PANC	3.089458e+00	0	97	71	48
PCAWG2279:ICGC_0492	PANC	2.810696e+00	0	97	71	48
PCAWG2279:ICGC_0497	PANC	3.287466e+00	0	97	71	48
PCAWG2279:ICGC_0498	PANC	3.336563e+00	0	97	71	48
PCAWG2279:ICGC_0501	PANC	3.620643e+00	5.665722e-01	97	71	48
PCAWG2279:ICGC_0502	PANC	3.630415e+00	1.620746e-01	97	71	48
PCAWG2279:ICGC_0507	PANC	3.465021e+00	0	97	71	48
PCAWG2279:ICGC_0518	PANC	3.459967e+00	0	97	71	48
PCAWG2279:ICGC_0521	PANC	3.690330e+00	3.802281e-01	97	71	48
PCAWG2279:ICGC_0522	PANC	3.767079e+00	1.587302e-01	97	71	48
PCAWG2279:ICGC_0526	PANC	3.790088e+00	1.669449e-01	97	71	48
PCAWG2279:ICGC_0533	PANC	3.288929e+00	3.333333e-01	97	71	48
PCAWG2279:ICGC_0535	PANC	3.619445e+00	1.242236e-01	97	71	48
PCAWG2279:ICGC_0536	PANC	3.743320e+00	2.126152e-01	97	71	48
PCAWG2279:ICGC_0543	PANC	3.763195e+00	1.075269e-01	97	71	48
PCAWG2279:ICGC_MB111	PBCA	2.699589e+00	0	153	128	51
PCAWG2279:ICGC_MB118	PBCA	3.049814e+00	0	153	128	51
PCAWG2279:ICGC_MB143	PBCA	3.455159e+00	2.270148e-01	153	128	51
PCAWG2279:ICGC_MB144	PBCA	3.048612e+00	0	153	128	51
PCAWG2279:ICGC_MB145	PBCA	3.415503e+00	2.994012e-01	153	128	51
PCAWG2279:ICGC_MB146	PBCA	3.244049e+00	0	153	128	51
PCAWG2279:ICGC_MB151	PBCA	2.976013e+00	0	153	128	51
PCAWG2279:ICGC_MB152	PBCA	3.239061e+00	0	153	128	51
PCAWG2279:ICGC_MB153	PBCA	2.375918e+00	0	153	128	51
PCAWG2279:ICGC_MB154	PBCA	2.851038e+00	0	153	128	51
PCAWG2279:ICGC_MB157	PBCA	2.965201e+00	0	153	128	51
PCAWG2279:ICGC_MB160	PBCA	2.995804e+00	6.825939e-01	153	128	51
PCAWG2279:ICGC_MB161	PBCA	3.198573e+00	0	153	128	51
PCAWG2279:ICGC_MB163	PBCA	3.046959e+00	0	153	128	51
PCAWG2279:ICGC_MB164	PBCA	2.856952e+00	0	153	128	51
PCAWG2279:ICGC_MB165	PBCA	2.988104e+00	0	153	128	51
PCAWG2279:ICGC_MB166	PBCA	3.155435e+00	0	153	128	51
PCAWG2279:ICGC_MB168	PBCA	3.021764e+00	0	153	128	51
PCAWG2279:ICGC_MB170	PBCA	3.357082e+00	0	153	128	51
PCAWG2279:ICGC_MB171	PBCA	2.864466e+00	6.116208e-01	153	128	51
PCAWG2279:ICGC_MB174	PBCA	3.227504e+00	2.777778e-01	153	128	51
PCAWG2279:ICGC_MB175	PBCA	2.771354e+00	0	153	128	51
PCAWG2279:ICGC_MB177	PBCA	3.157810e+00	0	153	128	51
PCAWG2279:ICGC_MB178	PBCA	3.294643e+00	2.902758e-01	153	128	51
PCAWG2279:ICGC_MB180	PBCA	3.272312e+00	1.639344e-01	153	128	51
PCAWG2279:ICGC_MB181	PBCA	3.105290e+00	2.217295e-01	153	128	51
PCAWG2279:ICGC_MB183	PBCA	3.111114e+00	4.739336e-01	153	128	51
PCAWG2279:ICGC_MB184	PBCA	2.947946e+00	4.291845e-01	153	128	51
PCAWG2279:ICGC_MB185	PBCA	2.512759e+00	0	153	128	51
PCAWG2279:ICGC_MB186	PBCA	2.973310e+00	0	153	128	51
PCAWG2279:ICGC_MB188	PBCA	3.003409e+00	0	153	128	51
PCAWG2279:ICGC_MB189	PBCA	3.162812e+00	0	153	128	51
PCAWG2279:ICGC_MB190	PBCA	3.299301e+00	4.464286e-01	153	128	51
PCAWG2279:ICGC_MB198	PBCA	3.099059e+00	0	153	128	51
PCAWG2279:ICGC_MB199	PBCA	3.069164e+00	3.846154e-01	153	128	51
PCAWG2279:ICGC_MB205	PBCA	2.890002e+00	4.444444e-01	153	128	51
PCAWG2279:ICGC_MB211	PBCA	2.794662e+00	4.587156e-01	153	128	51
PCAWG2279:ICGC_MB224	PBCA	2.831620e+00	4.132231e-01	153	128	51
PCAWG2279:ICGC_MB226	PBCA	3.033437e+00	0	153	128	51
PCAWG2279:ICGC_MB227	PBCA	2.626894e+00	0	153	128	51
PCAWG2279:ICGC_MB228	PBCA	3.057910e+00	7.246377e-01	153	128	51
PCAWG2279:ICGC_MB230	PBCA	2.783457e+00	0	153	128	51
PCAWG2279:ICGC_MB232	PBCA	2.648719e+00	0	153	128	51
PCAWG2279:ICGC_MB233	PBCA	2.759128e+00	0	153	128	51
PCAWG2279:ICGC_MB235	PBCA	2.341000e+00	0	153	128	51
PCAWG2279:ICGC_MB236	PBCA	3.328219e+00	0	153	128	51
PCAWG2279:ICGC_MB237	PBCA	3.067829e+00	0	153	128	51
PCAWG2279:ICGC_MB247	PBCA	3.243205e+00	0	153	128	51
PCAWG2279:ICGC_MB252	PBCA	2.728389e+00	0	153	128	51
PCAWG2279:ICGC_MB65	PBCA	3.045717e+00	0	153	128	51
PCAWG2279:ICGC_PA100	PBCA	2.114176e+00	0	153	128	51
PCAWG2279:ICGC_PA108	PBCA	2.025930e+00	0	153	128	51
PCAWG2279:ICGC_PA126	PBCA	2.118289e+00	0	153	128	51
PCAWG2279:ICGC_PA129	PBCA	2.634353e+00	0	153	128	51
PCAWG2279:ICGC_PA135	PBCA	1.899608e+00	0	153	128	51
PCAWG2279:ICGC_PA140	PBCA	2.564601e+00	0	153	128	51
PCAWG2279:ICGC_PA142	PBCA	2.507233e+00	0	153	128	51
PCAWG2279:ICGC_PA144	PBCA	2.207359e+00	0	153	128	51
PCAWG2279:ICGC_PA147	PBCA	2.429516e+00	0	153	128	51
PCAWG2279:ICGC_PA150	PBCA	1.966437e+00	0	153	128	51
PCAWG2279:ICGC_PA158	PBCA	1.991617e+00	0	153	128	51
PCAWG2279:ICGC_PA159	PBCA	2.299817e+00	0	153	128	51
PCAWG2279:ICGC_PA161	PBCA	2.219451e+00	0	153	128	51
PCAWG2279:ICGC_PA162	PBCA	1.946286e+00	0	153	128	51
PCAWG2279:ICGC_PA163	PBCA	1.629449e+00	0	153	128	51
PCAWG2279:ICGC_PA165	PBCA	2.376238e+00	0	153	128	51
PCAWG2279:ICGC_PA24	PBCA	2.137360e+00	0	153	128	51
PCAWG2279:ICGC_PA29	PBCA	2.295558e+00	0	153	128	51
PCAWG2279:ICGC_PA30	PBCA	2.850718e+00	0	153	128	51
PCAWG2279:ICGC_PA33	PBCA	2.013263e+00	0	153	128	51
PCAWG2279:ICGC_PA34	PBCA	1.988108e+00	0	153	128	51
PCAWG2279:ICGC_PA37	PBCA	2.384637e+00	0	153	128	51
PCAWG2279:ICGC_PA39	PBCA	2.345308e+00	0	153	128	51
