name	ttype	nmut	pct_vCTg_hp	x	y	clr_red	clr_green	clr_blue
Nik-Zainal560:PD5959a	BRCA_nonTNBC	2504	5.181347e-01	3.399112e+00	5.181347e-01	255	179	179
Alexandrov507:LUAD-S01381	LUAD	28268	5.174644e-01	4.451340e+00	5.174644e-01	179	26	0
PCAWG2279:MBRep_T41	PBCA	576	5.154639e-01	2.762515e+00	5.154639e-01	153	128	51
PCAWG2279:TCGA-GI-A2C9	BRCA	16453	5.154639e-01	4.216299e+00	5.154639e-01	255	128	128
PCAWG2279:TCGA-EW-A1PC	BRCA	25730	5.149331e-01	4.410475e+00	5.149331e-01	255	128	128
Alexandrov507:4108101	DLBCL	3163	5.115090e-01	3.500448e+00	5.115090e-01	84	77	115
Alexandrov507:PD6721a	BRCA	2053	5.115090e-01	3.312907e+00	5.115090e-01	255	128	128
PCAWG2279:AOCS-112	OV	13779	5.107252e-01	4.139291e+00	5.107252e-01	230	128	179
PCAWG2279:TCGA-49-4486	LUAD	14053	5.076142e-01	4.147854e+00	5.076142e-01	179	26	0
Nik-Zainal560:PD8965a	BRCA_TNBC	4451	5.063291e-01	3.648740e+00	5.063291e-01	255	77	179
PCAWG2279:CGP_donor_1605283	CMDI	1743	5.063291e-01	3.241956e+00	5.063291e-01	128	102	150
PCAWG2279:TCGA-CF-A27C	BLCA	14030	5.059022e-01	4.147120e+00	5.059022e-01	230	230	0
Nik-Zainal560:PD11361a	BRCA_nonTNBC	1723	5.050505e-01	3.236921e+00	5.050505e-01	255	179	179
PCAWG2279:AOCS-065	OV	5887	5.050505e-01	3.770045e+00	5.050505e-01	230	128	179
PCAWG2279:TCGA-21-1076	LUSC	45419	5.025126e-01	4.657259e+00	5.025126e-01	255	0	0
Nik-Zainal560:PD9009a	BRCA_nonTNBC	15210	5.016722e-01	4.182212e+00	5.016722e-01	255	179	179
Nik-Zainal560:PD4315a	BRCA_nonTNBC	3388	5.012531e-01	3.530234e+00	5.012531e-01	255	179	179
Nik-Zainal560:PD9572a	BRCA_nonTNBC	4083	5.012531e-01	3.611204e+00	5.012531e-01	255	179	179
Nik-Zainal560:PD8612a	BRCA_nonTNBC	1968	5.000000e-01	3.294547e+00	5.000000e-01	255	179	179
PCAWG2279:TCGA-CN-6989	HNSC	12512	4.975124e-01	4.097406e+00	4.975124e-01	0	0	255
PCAWG2279:TCGA-BA-5556	HNSC	17995	4.958678e-01	4.255220e+00	4.958678e-01	0	0	255
Nik-Zainal560:PD8982a	BRCA_TNBC	21557	4.956629e-01	4.333635e+00	4.956629e-01	255	77	179
Nik-Zainal560:PD9702a	BRCA_TNBC	7861	4.950495e-01	3.895628e+00	4.950495e-01	255	77	179
PCAWG2279:TCGA-CV-5431	HNSC	13164	4.935834e-01	4.119485e+00	4.935834e-01	0	0	255
PCAWG2279:TCGA-AJ-A23M	UCEC	13677	4.914005e-01	4.136079e+00	4.914005e-01	166	0	140
Nik-Zainal560:PD18251a	BRCA_nonTNBC	3487	4.901961e-01	3.542703e+00	4.901961e-01	255	179	179
PCAWG2279:CPCG0099	PRAD	5114	4.901961e-01	3.708981e+00	4.901961e-01	179	179	140
PCAWG2279:OCCAMS-AH-086	ESO	25128	4.901961e-01	4.400199e+00	4.901961e-01	77	204	46
PCAWG2279:TCGA-C5-A1ML	CESC	6638	4.885993e-01	3.822174e+00	4.885993e-01	255	179	0
PCAWG2279:RK280	LIVER	12093	4.878049e-01	4.082636e+00	4.878049e-01	179	153	128
PCAWG2279:PCSI_0477	PANC	17715	4.872107e-01	4.248407e+00	4.872107e-01	97	71	48
PCAWG2279:CPCG0344	PRAD	3724	4.866180e-01	3.571258e+00	4.866180e-01	179	179	140
PCAWG2279:HX27	LIVER	13424	4.866180e-01	4.127974e+00	4.866180e-01	179	153	128
PCAWG2279:HX16	LIVER	3174	4.854369e-01	3.501987e+00	4.854369e-01	179	153	128
PCAWG2279:RK085	LIVER	17049	4.842615e-01	4.231754e+00	4.842615e-01	179	153	128
Alexandrov507:PD7404a	BRCA	12665	4.830918e-01	4.102696e+00	4.830918e-01	255	128	128
Lawrence126:MM-0191	MM	8903	4.830918e-01	3.949676e+00	4.830918e-01	128	130	51
Nik-Zainal560:PD11342a	BRCA_nonTNBC	3305	4.830918e-01	3.519466e+00	4.830918e-01	255	179	179
Nik-Zainal560:PD11374a	BRCA_nonTNBC	2383	4.830918e-01	3.377550e+00	4.830918e-01	255	179	179
PCAWG2279:EOPC-010	EOPC	1840	4.819277e-01	3.265464e+00	4.819277e-01	179	179	140
Alexandrov507:APGI_2051	PANC	4002	4.807692e-01	3.602510e+00	4.807692e-01	97	71	48
Nik-Zainal560:PD24192a	BRCA_TNBC	17827	4.807692e-01	4.251141e+00	4.807692e-01	255	77	179
Nik-Zainal560:PD6416a	BRCA_TNBC	3331	4.784689e-01	3.522938e+00	4.784689e-01	255	77	179
PCAWG2279:TCGA-67-3771	LUAD	157043	4.782401e-01	5.196026e+00	4.782401e-01	179	26	0
PCAWG2279:RK207	LIVER	13763	4.773270e-01	4.138787e+00	4.773270e-01	179	153	128
Nik-Zainal560:PD7249a	BRCA_nonTNBC	4584	4.761905e-01	3.661444e+00	4.761905e-01	255	179	179
PCAWG2279:TCGA-GL-A4EM	KIRP	5461	4.761905e-01	3.737509e+00	4.761905e-01	99	89	105
PCAWG2279:TCGA-A8-A08B	BRCA_nonTNBC	5004	4.746835e-01	3.699545e+00	4.746835e-01	255	179	179
PCAWG2279:ICGC_MB183	PBCA	1289	4.739336e-01	3.111114e+00	4.739336e-01	153	128	51
PCAWG2279:TCGA-DK-A1AG	BLCA	9910	4.724409e-01	3.996171e+00	4.724409e-01	230	230	0
Alexandrov507:LUAD-S01467	LUAD	46484	4.716981e-01	4.667328e+00	4.716981e-01	179	26	0
PCAWG2279:TCGA-FV-A23B	LIVER	12805	4.705882e-01	4.107478e+00	4.705882e-01	179	153	128
PCAWG2279:TCGA-DD-A4NA	LIVER	3847	4.683841e-01	3.585372e+00	4.683841e-01	179	153	128
Nik-Zainal560:PD14456a	BRCA_nonTNBC	1977	4.672897e-01	3.296480e+00	4.672897e-01	255	179	179
Nik-Zainal560:PD18048a	BRCA_nonTNBC	4786	4.672897e-01	3.680213e+00	4.672897e-01	255	179	179
PCAWG2279:TCGA-BH-A1FC	BRCA_TNBC	9916	4.672897e-01	3.996459e+00	4.672897e-01	255	77	179
Nik-Zainal560:PD14433a	BRCA_nonTNBC	3582	4.662005e-01	3.554390e+00	4.662005e-01	255	179	179
PCAWG2279:C0098	CRC	5927	4.651163e-01	3.773034e+00	4.651163e-01	0	153	89
PCAWG2279:CGP_donor_1691208	BOCA	1752	4.651163e-01	3.244069e+00	4.651163e-01	179	153	128
PCAWG2279:ITNET-0900	PANC	1337	4.651163e-01	3.126942e+00	4.651163e-01	97	71	48
Nik-Zainal560:PD7204a	BRCA_nonTNBC	2176	4.640371e-01	3.338250e+00	4.640371e-01	255	179	179
PCAWG2279:TCGA-KL-8330	KICH	2052	4.640371e-01	3.312714e+00	4.640371e-01	77	74	69
PCAWG2279:OCCAMS-AH-167	ESO	32227	4.629630e-01	4.508251e+00	4.629630e-01	77	204	46
PCAWG2279:HX18	LIVER	7571	4.618938e-01	3.879289e+00	4.618938e-01	179	153	128
PCAWG2279:RK104	LIVER	10654	4.618938e-01	4.027610e+00	4.618938e-01	179	153	128
Nik-Zainal560:PD11399a	BRCA_nonTNBC	3496	4.615385e-01	3.543908e+00	4.615385e-01	255	179	179
Alexandrov507:343	CLL	1607	4.608295e-01	3.206737e+00	4.608295e-01	128	102	128
Alexandrov507:PD4198a	BRCA	4180	4.587156e-01	3.621423e+00	4.587156e-01	255	128	128
PCAWG2279:ICGC_MB211	PBCA	621	4.587156e-01	2.794662e+00	4.587156e-01	153	128	51
PCAWG2279:TCGA-CH-5763	PRAD	1062	4.587156e-01	3.026994e+00	4.587156e-01	179	179	140
PCAWG2279:TCGA-91-6840	LUAD	16156	4.580153e-01	4.208391e+00	4.580153e-01	179	26	0
Nik-Zainal560:PD9541a	BRCA_nonTNBC	2706	4.566210e-01	3.432720e+00	4.566210e-01	255	179	179
Nik-Zainal560:PD9761a	BRCA_nonTNBC	2103	4.545455e-01	3.323428e+00	4.545455e-01	255	179	179
PCAWG2279:C0024	CRC	3575	4.545455e-01	3.553634e+00	4.545455e-01	0	153	89
PCAWG2279:TCGA-IA-A40Y	KIRP	7905	4.545455e-01	3.898048e+00	4.545455e-01	99	89	105
PCAWG2279:TCGA-DX-A2J0	SARC	5002	4.535147e-01	3.699358e+00	4.535147e-01	77	179	230
PCAWG2279:CGP_donor_GC00049	STAD	14134	4.530011e-01	4.150343e+00	4.530011e-01	0	255	0
PCAWG2279:ITNET-0100	PANC	10863	4.524887e-01	4.036033e+00	4.524887e-01	97	71	48
PCAWG2279:CPCG0263	PRAD	3207	4.514673e-01	3.506399e+00	4.514673e-01	179	179	140
PCAWG2279:TCGA-13-0720	OV	36945	4.508566e-01	4.567585e+00	4.508566e-01	230	128	179
PCAWG2279:OCCAMS-AH-131	ESO	38605	4.500161e-01	4.586670e+00	4.500161e-01	77	204	46
Nik-Zainal560:PD11352a	BRCA_nonTNBC	2586	4.494382e-01	3.413000e+00	4.494382e-01	255	179	179
Alexandrov507:LUAD-U6SJ7	LUAD	30732	4.484305e-01	4.487629e+00	4.484305e-01	179	26	0
PCAWG2279:CGP_donor_1691216	BOCA	1785	4.484305e-01	3.252268e+00	4.484305e-01	179	153	128
PCAWG2279:TCGA-HU-8245	STAD	8728	4.476276e-01	3.941044e+00	4.476276e-01	0	255	0
PCAWG2279:RK200	LIVER	22272	4.474273e-01	4.347815e+00	4.474273e-01	179	153	128
PCAWG2279:ICGC_MB190	PBCA	1990	4.464286e-01	3.299301e+00	4.464286e-01	153	128	51
PCAWG2279:TCGA-21-1082	LUSC	43441	4.464286e-01	4.637924e+00	4.464286e-01	255	0	0
PCAWG2279:BTCA_donor_A035	BTCA	5088	4.459309e-01	3.706737e+00	4.459309e-01	140	89	64
PCAWG2279:EOPC-041	EOPC	4301	4.457652e-01	3.633787e+00	4.457652e-01	179	179	140
PCAWG2279:ICGC_MB205	PBCA	774	4.444444e-01	2.890002e+00	4.444444e-01	153	128	51
PCAWG2279:TCGA-B5-A0K8	UCEC	7335	4.444444e-01	3.865543e+00	4.444444e-01	166	0	140
PCAWG2279:RK150	LIVER	17862	4.434590e-01	4.251981e+00	4.434590e-01	179	153	128
PCAWG2279:PCSI_0073	PANC	4184	4.432624e-01	3.621868e+00	4.432624e-01	97	71	48
PCAWG2279:TCGA-EK-A2R9	CESC	4466	4.429679e-01	3.650176e+00	4.429679e-01	255	179	0
PCAWG2279:ITNET-0152	PANC	2694	4.424779e-01	3.430852e+00	4.424779e-01	97	71	48
PCAWG2279:TCGA-DE-A2OL	THCA	1055	4.424779e-01	3.024397e+00	4.424779e-01	161	166	209
Nik-Zainal560:PD4845a	BRCA_TNBC	5735	4.405286e-01	3.758686e+00	4.405286e-01	255	77	179
Nik-Zainal560:PD11338a	BRCA_nonTNBC	2300	4.395604e-01	3.362215e+00	4.395604e-01	255	179	179
Nik-Zainal560:PD13602a	BRCA_nonTNBC	5914	4.379562e-01	3.772085e+00	4.379562e-01	255	179	179
PCAWG2279:TCGA-66-2789	LUSC	59177	4.366812e-01	4.772173e+00	4.366812e-01	255	0	0
PCAWG2279:TCGA-EM-A3AL	THCA	1012	4.366812e-01	3.006425e+00	4.366812e-01	161	166	209
PCAWG2279:TCGA-HC-8258	PRAD	1288	4.366812e-01	3.110598e+00	4.366812e-01	179	179	140
Nik-Zainal560:PD6405a	BRCA_nonTNBC	35317	4.360465e-01	4.548011e+00	4.360465e-01	255	179	179
PCAWG2279:CPCG0238	PRAD	3331	4.360465e-01	3.522942e+00	4.360465e-01	179	179	140
PCAWG2279:TCGA-B9-4116	KIRP	7399	4.357298e-01	3.869327e+00	4.357298e-01	99	89	105
Nik-Zainal560:PD11359a	BRCA_nonTNBC	2666	4.347826e-01	3.426233e+00	4.347826e-01	255	179	179
PCAWG2279:TCGA-IA-A40X	KIRP	2330	4.347826e-01	3.367808e+00	4.347826e-01	99	89	105
Nik-Zainal560:PD24216a	BRCA_nonTNBC	9339	4.338395e-01	3.970425e+00	4.338395e-01	255	179	179
PCAWG2279:PCSI_0357	PANC	4508	4.338395e-01	3.654190e+00	4.338395e-01	97	71	48
Nik-Zainal560:PD24320a	BRCA_nonTNBC	15695	4.329004e-01	4.195832e+00	4.329004e-01	255	179	179
PCAWG2279:TCGA-55-6984	LUAD	2322	4.329004e-01	3.366244e+00	4.329004e-01	179	26	0
PCAWG2279:OCCAMS-ST-036	ESO	13888	4.325260e-01	4.142720e+00	4.325260e-01	77	204	46
Alexandrov507:RK069_C01	LIVER	4442	4.319654e-01	3.647785e+00	4.319654e-01	179	153	128
PCAWG2279:TCGA-E2-A15E	BRCA_nonTNBC	3175	4.319654e-01	3.502088e+00	4.319654e-01	255	179	179
PCAWG2279:TCGA-21-1083	LUSC	113846	4.316547e-01	5.056326e+00	4.316547e-01	255	0	0
PCAWG2279:TCGA-DK-A1AA	BLCA	12531	4.316547e-01	4.098066e+00	4.316547e-01	230	230	0
PCAWG2279:TCGA-BA-5149	HNSC	16896	4.314064e-01	4.227854e+00	4.314064e-01	0	0	255
Lawrence126:MM-0390	MM	6485	4.310345e-01	3.812068e+00	4.310345e-01	128	130	51
PCAWG2279:TCGA-G3-A5SL	LIVER	14491	4.310345e-01	4.161163e+00	4.310345e-01	179	153	128
PCAWG2279:ICGC_MB184	PBCA	885	4.291845e-01	2.947946e+00	4.291845e-01	153	128	51
PCAWG2279:TCGA-KN-8432	KICH	3452	4.285714e-01	3.538444e+00	4.285714e-01	77	74	69
Nik-Zainal560:PD13167a	BRCA_nonTNBC	2405	4.282655e-01	3.381524e+00	4.282655e-01	255	179	179
PCAWG2279:TCGA-CN-6994	HNSC	16693	4.282655e-01	4.222594e+00	4.282655e-01	0	0	255
PCAWG2279:OCCAMS-ST-020	ESO	17630	4.274910e-01	4.246306e+00	4.274910e-01	77	204	46
Alexandrov507:RK010_C01	LIVER	6710	4.273504e-01	3.826856e+00	4.273504e-01	179	153	128
PCAWG2279:AOCS-091	OV	10834	4.264392e-01	4.034907e+00	4.264392e-01	230	128	179
PCAWG2279:CPCG0324	PRAD	3295	4.255319e-01	3.518241e+00	4.255319e-01	179	179	140
PCAWG2279:OCCAMS-PS-002	ESO	10946	4.251701e-01	4.039345e+00	4.251701e-01	77	204	46
PCAWG2279:CPCG0340	PRAD	4144	4.243281e-01	3.617638e+00	4.243281e-01	179	179	140
PCAWG2279:TCGA-AO-A03N	BRCA_nonTNBC	9593	4.243281e-01	3.982081e+00	4.243281e-01	255	179	179
PCAWG2279:ITNET-1266	PANC	1997	4.237288e-01	3.300946e+00	4.237288e-01	97	71	48
PCAWG2279:TCGA-AL-3466	KIRP	4969	4.219409e-01	3.696512e+00	4.219409e-01	99	89	105
Nik-Zainal560:PD4965a	BRCA_nonTNBC	2706	4.210526e-01	3.432681e+00	4.210526e-01	255	179	179
PCAWG2279:TCGA-05-4398	LUAD	113803	4.201681e-01	5.056162e+00	4.201681e-01	179	26	0
PCAWG2279:TCGA-FT-A3EE	BLCA	12007	4.189944e-01	4.079508e+00	4.189944e-01	230	230	0
PCAWG2279:CHC197	LIVER	11988	4.184100e-01	4.078837e+00	4.184100e-01	179	153	128
PCAWG2279:TCGA-B6-A0WX	BRCA_TNBC	3003	4.184100e-01	3.477879e+00	4.184100e-01	255	77	179
PCAWG2279:RK181	LIVER	20633	4.166667e-01	4.314605e+00	4.166667e-01	179	153	128
PCAWG2279:TCGA-24-1614	OV	6488	4.158004e-01	3.812307e+00	4.158004e-01	230	128	179
PCAWG2279:TCGA-A2-A0D4	BRCA_nonTNBC	4253	4.158004e-01	3.628944e+00	4.158004e-01	255	179	179
PCAWG2279:AOCS-075	OV	5546	4.149378e-01	3.744147e+00	4.149378e-01	230	128	179
Nik-Zainal560:PD8997a	BRCA_nonTNBC	2831	4.140787e-01	3.452247e+00	4.140787e-01	255	179	179
PCAWG2279:CPCG0003	PRAD	5134	4.132231e-01	3.710679e+00	4.132231e-01	179	179	140
PCAWG2279:ICGC_MB224	PBCA	676	4.132231e-01	2.831620e+00	4.132231e-01	153	128	51
PCAWG2279:TCGA-KN-8429	KICH	979	4.132231e-01	2.991768e+00	4.132231e-01	77	74	69
Alexandrov507:APGI_2057	PANC	14999	4.120879e-01	4.176129e+00	4.120879e-01	97	71	48
PCAWG2279:TCGA-DG-A2KJ	CESC	8787	4.109589e-01	3.943964e+00	4.109589e-01	255	179	0
PCAWG2279:OCCAMS-AH-036	ESO	41084	4.104669e-01	4.613696e+00	4.104669e-01	77	204	46
Alexandrov507:LUAD-E01278	LUAD	47821	4.103967e-01	4.679642e+00	4.103967e-01	179	26	0
Nik-Zainal560:PD24325a	BRCA_TNBC	10387	4.103967e-01	4.016577e+00	4.103967e-01	255	77	179
PCAWG2279:C0001	CRC	7211	4.098361e-01	3.858117e+00	4.098361e-01	0	153	89
Nik-Zainal560:PD24322a	BRCA_nonTNBC	4868	4.089980e-01	3.687532e+00	4.089980e-01	255	179	179
PCAWG2279:CPCG0241	PRAD	2819	4.081633e-01	3.450449e+00	4.081633e-01	179	179	140
PCAWG2279:ICGC_0434	PANC	3132	4.081633e-01	3.496187e+00	4.081633e-01	97	71	48
PCAWG2279:TCGA-EM-A3FL	THCA	1255	4.081633e-01	3.099435e+00	4.081633e-01	161	166	209
PCAWG2279:TCGA-MH-A55W	KIRP	5345	4.081633e-01	3.728139e+00	4.081633e-01	99	89	105
PCAWG2279:CGP_donor_GC00054	STAD	13727	4.078858e-01	4.137640e+00	4.078858e-01	0	255	0
PCAWG2279:CPCG0345	PRAD	3218	4.076087e-01	3.507891e+00	4.076087e-01	179	179	140
PCAWG2279:TCGA-C5-A2LV	CESC	8458	4.069176e-01	3.927412e+00	4.069176e-01	255	179	0
PCAWG2279:PCSI_0280	PANC	5121	4.065041e-01	3.709571e+00	4.065041e-01	97	71	48
PCAWG2279:TCGA-60-2713	LUSC	34815	4.054054e-01	4.541797e+00	4.054054e-01	255	0	0
PCAWG2279:PCSI_0074	PANC	4128	4.052685e-01	3.615997e+00	4.052685e-01	97	71	48
Lawrence126:MEL-0045	SKCM	37858	4.048583e-01	4.578181e+00	4.048583e-01	0	0	0
Nik-Zainal560:PD9464a	BRCA_nonTNBC	5251	4.048583e-01	3.720488e+00	4.048583e-01	255	179	179
PCAWG2279:TCGA-C8-A130	BRCA	4192	4.048583e-01	3.622724e+00	4.048583e-01	255	128	128
PCAWG2279:TCGA-13-0751	OV	7837	4.043127e-01	3.894306e+00	4.043127e-01	230	128	179
PCAWG2279:TCGA-C5-A1MQ	CESC	3271	4.040404e-01	3.515069e+00	4.040404e-01	255	179	0
Nik-Zainal560:PD13757a	BRCA_nonTNBC	1487	4.032258e-01	3.173065e+00	4.032258e-01	255	179	179
PCAWG2279:TCGA-60-2726	LUSC	65970	4.032258e-01	4.819360e+00	4.032258e-01	255	0	0
PCAWG2279:ICGC_0115	PANC	4683	4.028197e-01	3.670792e+00	4.028197e-01	97	71	48
Nik-Zainal560:PD11358a	BRCA_nonTNBC	4327	4.024145e-01	3.636472e+00	4.024145e-01	255	179	179
PCAWG2279:PCSI_0355	PANC	5012	4.024145e-01	3.700219e+00	4.024145e-01	97	71	48
PCAWG2279:TCGA-66-2793	LUSC	46806	4.020101e-01	4.670323e+00	4.020101e-01	255	0	0
PCAWG2279:TCGA-77-7139	LUSC	28358	4.016064e-01	4.452718e+00	4.016064e-01	255	0	0
PCAWG2279:RK072	LIVER	15108	4.008016e-01	4.179276e+00	4.008016e-01	179	153	128
PCAWG2279:PCSI_0348	PANC	5815	4.002287e-01	3.764724e+00	4.002287e-01	97	71	48
PCAWG2279:PCSI_0132	PANC	3906	3.996004e-01	3.591981e+00	3.996004e-01	97	71	48
PCAWG2279:PCSI_0324	PANC	4825	3.996004e-01	3.683701e+00	3.996004e-01	97	71	48
Nik-Zainal560:PD18769a	BRCA_nonTNBC	2982	3.984064e-01	3.474899e+00	3.984064e-01	255	179	179
PCAWG2279:TCGA-06-0208	GBM	5639	3.980892e-01	3.751405e+00	3.980892e-01	138	112	92
PCAWG2279:TCGA-C4-A0F7	BLCA	9621	3.980100e-01	3.983319e+00	3.980100e-01	230	230	0
PCAWG2279:TCGA-24-1557	OV	14389	3.978780e-01	4.158106e+00	3.978780e-01	230	128	179
PCAWG2279:TCGA-KN-8426	KICH	2519	3.976143e-01	3.401744e+00	3.976143e-01	77	74	69
Alexandrov507:PD3905a	BRCA	4272	3.968254e-01	3.630886e+00	3.968254e-01	255	128	128
Alexandrov507:PD6045a	BRCA	2080	3.968254e-01	3.318503e+00	3.968254e-01	255	128	128
PCAWG2279:TCGA-KM-8477	KICH	1493	3.968254e-01	3.174673e+00	3.968254e-01	77	74	69
PCAWG2279:TCGA-CV-6433	HNSC	5556	3.963012e-01	3.744972e+00	3.963012e-01	0	0	255
Alexandrov507:MB125	MED	2995	3.952569e-01	3.476728e+00	3.952569e-01	69	89	110
Nik-Zainal560:PD11766a	BRCA_nonTNBC	1695	3.952569e-01	3.229769e+00	3.952569e-01	255	179	179
PCAWG2279:CGP_donor_1503156	BRCA	3289	3.952569e-01	3.517446e+00	3.952569e-01	255	128	128
PCAWG2279:TCGA-A2-A0D0	BRCA_TNBC	8785	3.937008e-01	3.943864e+00	3.937008e-01	255	77	179
Alexandrov507:4182393	DLBCL	1511	3.921569e-01	3.180084e+00	3.921569e-01	84	77	115
Alexandrov507:LUAD-S00488	LUAD	74809	3.921569e-01	4.873968e+00	3.921569e-01	179	26	0
Nik-Zainal560:PD4606a	BRCA_nonTNBC	1129	3.921569e-01	3.053580e+00	3.921569e-01	255	179	179
PCAWG2279:ICGC_0428	PANC	1784	3.921569e-01	3.252015e+00	3.921569e-01	97	71	48
PCAWG2279:RK028	LIVER	22000	3.913894e-01	4.342473e+00	3.913894e-01	179	153	128
Lawrence126:MEL-0009	SKCM	244646	3.911343e-01	5.388542e+00	3.911343e-01	0	0	0
PCAWG2279:ICGC_0486	PANC	4615	3.909304e-01	3.664427e+00	3.909304e-01	97	71	48
Alexandrov507:RK108_C01	LIVER	6710	3.906250e-01	3.826894e+00	3.906250e-01	179	153	128
Lawrence126:ESO-913	ESO	23484	3.906250e-01	4.370827e+00	3.906250e-01	77	204	46
PCAWG2279:ICGC_0061	PANC	6515	3.898635e-01	3.814109e+00	3.898635e-01	97	71	48
PCAWG2279:ITNET-0128	PANC	2387	3.891051e-01	3.378304e+00	3.891051e-01	97	71	48
PCAWG2279:TCGA-DU-6401	LGG	2334	3.883495e-01	3.368546e+00	3.883495e-01	140	89	102
Alexandrov507:4142267	DLBCL	1502	3.875969e-01	3.177288e+00	3.875969e-01	84	77	115
Alexandrov507:MB9	MED	501	3.875969e-01	2.702187e+00	3.875969e-01	69	89	110
Alexandrov507:PD6409a	BRCA	6133	3.875969e-01	3.787873e+00	3.875969e-01	255	128	128
PCAWG2279:TCGA-25-1634	OV	8551	3.875969e-01	3.932153e+00	3.875969e-01	230	128	179
PCAWG2279:TCGA-B9-4114	KIRP	5383	3.875969e-01	3.731187e+00	3.875969e-01	99	89	105
PCAWG2279:TCGA-CR-7385	HNSC	5051	3.875969e-01	3.703608e+00	3.875969e-01	0	0	255
PCAWG2279:CPCG0121	PRAD	4191	3.870968e-01	3.622577e+00	3.870968e-01	179	179	140
PCAWG2279:OSCC-GB_012301	ORCA	5773	3.865979e-01	3.761572e+00	3.865979e-01	102	153	140
Lawrence126:MEL-0012	SKCM	30328	3.861004e-01	4.481886e+00	3.861004e-01	0	0	0
PCAWG2279:0008_CRUK_PC_0008	PRAD	3574	3.861004e-01	3.553469e+00	3.861004e-01	179	179	140
Nik-Zainal560:PD13605a	BRCA_nonTNBC	1238	3.846154e-01	3.093660e+00	3.846154e-01	255	179	179
PCAWG2279:ICGC_MB199	PBCA	1170	3.846154e-01	3.069164e+00	3.846154e-01	153	128	51
PCAWG2279:TCGA-BT-A20P	BLCA	10131	3.836317e-01	4.005779e+00	3.836317e-01	230	230	0
Alexandrov507:PD3904a	BRCA	5379	3.816794e-01	3.730892e+00	3.816794e-01	255	128	128
PCAWG2279:ITNET-0148	PANC	2906	3.816794e-01	3.463629e+00	3.816794e-01	97	71	48
PCAWG2279:OCCAMS-AH-048	ESO	30694	3.816794e-01	4.487092e+00	3.816794e-01	77	204	46
PCAWG2279:TCGA-EK-A2RL	CESC	2855	3.811944e-01	3.456041e+00	3.811944e-01	255	179	0
PCAWG2279:TCGA-DD-A1EB	LIVER	23526	3.809524e-01	4.371598e+00	3.809524e-01	179	153	128
Nik-Zainal560:PD5964a	BRCA_nonTNBC	1590	3.802281e-01	3.202063e+00	3.802281e-01	255	179	179
PCAWG2279:AOCS-169	OV	4401	3.802281e-01	3.643808e+00	3.802281e-01	230	128	179
PCAWG2279:ICGC_0521	PANC	4899	3.802281e-01	3.690330e+00	3.802281e-01	97	71	48
PCAWG2279:TCGA-KL-8343	KICH	1768	3.802281e-01	3.247983e+00	3.802281e-01	77	74	69
PCAWG2279:TCGA-CW-6087	KIRC	6770	3.795066e-01	3.830738e+00	3.795066e-01	122	97	66
PCAWG2279:TCGA-66-2757	LUSC	39169	3.792668e-01	4.592970e+00	3.792668e-01	255	0	0
Alexandrov507:RK046_C02	LIVER	10907	3.787879e-01	4.037819e+00	3.787879e-01	179	153	128
PCAWG2279:ITNET-1000	PANC	2734	3.787879e-01	3.437168e+00	3.787879e-01	97	71	48
PCAWG2279:TCGA-EM-A2CN	THCA	1596	3.787879e-01	3.203811e+00	3.787879e-01	161	166	209
PCAWG2279:TCGA-KN-8421	KICH	1298	3.787879e-01	3.114189e+00	3.787879e-01	77	74	69
Nik-Zainal560:PD18024a	BRCA_TNBC	11104	3.780718e-01	4.045566e+00	3.780718e-01	255	77	179
Alexandrov507:PD4962a	BRCA	5542	3.773585e-01	3.743870e+00	3.773585e-01	255	128	128
PCAWG2279:TCGA-EK-A2PK	CESC	3938	3.768844e-01	3.595549e+00	3.768844e-01	255	179	0
Alexandrov507:RK050_C01	LIVER	8547	3.759398e-01	3.931962e+00	3.759398e-01	179	153	128
PCAWG2279:CGP_donor_1397084	BOCA	5862	3.759398e-01	3.768202e+00	3.759398e-01	179	153	128
PCAWG2279:TCGA-B3-3925	KIRP	6229	3.759398e-01	3.794565e+00	3.759398e-01	99	89	105
PCAWG2279:TCGA-FE-A22Z	THCA	2472	3.759398e-01	3.393566e+00	3.759398e-01	161	166	209
Nik-Zainal560:PD7206a	BRCA_nonTNBC	4740	3.752345e-01	3.675972e+00	3.752345e-01	255	179	179
PCAWG2279:ICGC_0069	PANC	6533	3.745318e-01	3.815295e+00	3.745318e-01	97	71	48
PCAWG2279:TCGA-16-1460	GBM	4474	3.738318e-01	3.650983e+00	3.738318e-01	138	112	92
PCAWG2279:PCSI_0473	PANC	4064	3.734827e-01	3.609195e+00	3.734827e-01	97	71	48
Alexandrov507:PD4983a	BRCA	1614	3.731343e-01	3.208620e+00	3.731343e-01	255	128	128
PCAWG2279:C0061	CRC	5760	3.731343e-01	3.760584e+00	3.731343e-01	0	153	89
PCAWG2279:TCGA-22-5492	LUSC	39530	3.731343e-01	4.596954e+00	3.731343e-01	255	0	0
PCAWG2279:AOCS-141	OV	10583	3.722084e-01	4.024700e+00	3.722084e-01	230	128	179
PCAWG2279:CGP_donor_1437404	BOCA	6217	3.717472e-01	3.793788e+00	3.717472e-01	179	153	128
PCAWG2279:TCGA-HE-A5NL	KIRP	5153	3.717472e-01	3.712291e+00	3.717472e-01	99	89	105
